neuroscience,101,Introduction to Neuroscience,"b'ctical foundations rooted in psychology, biology,  neuropharmacology, and clinical sciences (e.g., neurology and neuropsychiatry).  Neuroethical dilemmas are highlighted and integrated when relevant to  discussion topics. Carries natural science divisional credit in CAS. This  course fulfills a single unit in the following BU Hub area: Scientific Inquiry  I.'"
neuroscience,102,Introduction to Cellular and Molecular Biology,"b'tructure and function of ion channels,   synapses, and glia; mechanisms of signal transduction; neuroendocrinology; and   sensory systems and transduction. Project labs focused on anatomy and   physiology of neurons. This course fulfills a single Hub unit in each of the   following BU Hub areas: Scientific Inquiry II, Ethical Reasoning, Writing- Intensive Course, Teamwork/Collaboration.'"
neuroscience,116,Introduction to Cell and Molecular Biology with Integrated Science Experience 1 Lab,"b'oratory focuses on projects relating to enzymes and their function. 3 lecture  hours (meets with CAS NE 102 lecture), 3 hours lab.'"
neuroscience,191,Undergraduate Research in Neuroscience,b''
neuroscience,192,Undergraduate Research in Neuroscience,b''
neuroscience,202,Introduction to Cognitive Neuroscience,"b'roduces research  methods and human neuroanatomy, and provides a survey of topics including learning and memory,  attention, perception, language, social cognition, and executive function. Also offered as CAS PS 339.'"
neuroscience,203,Principles of Neuroscience with Lab,"b'ganization; automatic nervous system; mechanisms of sensory perception; reflexes and motor function; biorhythms; and neural mechanisms of feeding, mating, learning, and memory. Project labs focus on animal behavior, electrophysiology, and learning and memory. Lecture portion meets with CAS BI 325.'"
neuroscience,204,Introduction to Computational Models of Brain and Behavior,b'systems. Combines a systems-level overview of brain function with an introduction to modeling of  brain and behavior using neural networks.'
neuroscience,212,Introduction to MATLAB Programming for Research in Psychological & Brain  Sciences,"b'eps of  neuroscience research (experiment control; random samples; data analysis;  brain process simulation) promote ""constructive"" understanding of the  quantitative reasoning behind decisions based on descriptive and inferential  statistics (e.g., confidence intervals, linear regression models, model- specific anovas). Explains numerical integration programs in two settings:  probability distributions, and simulations of neural dynamics. Also listed  as CAS NE 212 This course fulfills a single unit in each of the following BU  Hub areas: Quantitative Reasoning I, Critical Thinking.'"
neuroscience,218,Fundamentals of Neuroscience with Integrated Science Experience II Lab,"b'rimentally. Laboratory focuses on synthesizing compounds and testing in biological systems.  3 lecture hours (meets with CAS NE 203 lecture), 1 discussion hour, 4 hours lab, 2 hour lab discussion.'"
neuroscience,230,Behavioral Endocrinology,"b'on, fluid homeostasis and  feeding, biological rhythms including seasonal reproduction, stress, learning and memory, psychiatric  illness, and steroid abuse. Three hours lecture, one hour discussion. Also offered as CAS BI 230.'"
neuroscience,234,Psychology of Learning,"b'te  behaviors with their consequences? How is memory applicable to learning? What are  the different memory processes and systems responsible for learning? The aim of this  course is to review the major traditional and current theories of learning and  memory. Students will begin with an understanding of simple learning, including  theories and basic principles of classical and operant conditioning. Students will  then be introduced to the memory system, the three stages of memory, implicit and  explicit memory processes. Carries social science divisional credit in CAS. This  course fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking.'"
neuroscience,291,Undergraduate Research in Neuroscience,b''
neuroscience,292,Undergraduate Research in Neuroscience,b''
neuroscience,322,Experimental Psychology: Physiological,b'olved in  behavior. Experiments are performed on rodents and resulting data are analyzed. Research reports  required. Also offered as CAS PS 322.'
neuroscience,323,Experimental Psychology: Learning,b'erimental  analyses of selected topics in learning within the context of reinforcement theory. Required  reports of instructor- planned and student-planned experiments using a virtual rat. Also offered  as CAS PS 323.'
neuroscience,327,Experimental Psychology: Perception,"b'Students learn to   think critically about the relation between theory and experiment, conduct perception experiments, and   write experimental reports. Also offered as CAS PS 327.'"
neuroscience,328,Experimental Psychology: Memory & Cognition,b'study of memory and cognition. Methods are illustrated in the laboratory where students perform  experiments using themselves as subjects and analyze and model their data using computers. Also offered  as CAS PS 328.'
neuroscience,333,Drugs and Behavior,"b'roscience approach to behavior. Several classes of drugs are discussed, including abused and addictive substances and psychoactive and therapeutic agents. Also offered as CAS PS 333.'"
neuroscience,337,Memory Systems of the Brain,b'of memory. Includes  experimental studies of amnesia in humans and experimental models of amnesia in animals. Focus on  evidence for multiple forms of memory and distinct brain systems that mediate them. Also offered as CAS  PS 337.'
neuroscience,338,Neuropsychology,"b'n neuropsychology, including memory,  language, spatial function, attention, emotion, and abstract thought.  Emphasis is on the relation between  brain disorders (resulting from head injury, stroke, degenerative disease, etc.) and abnormal behavior. Also  offered as CAS PS 338.'"
neuroscience,340,Introduction to Computational Models of Skilled Decision and Action,b'enactment of the plans chosen? Integrates interdisciplinary efforts to understand brain functions    well enough to allow accurate computer simulations of skill learning. Also offered as CAS PS 340.'
neuroscience,360,"Introduction to Computational Neuroscience of Speech, Language, and Hearing","b'inks with speech production, auditory scene analysis, and music perception from a  computational perspective. Laboratory computer assignments elucidate functional properties of these  systems.'"
neuroscience,391,Undergraduate Research in Neuroscience,b'a research  project with a faculty member.'
neuroscience,392,Undergraduate Research in Neuroscience,b'a research  project with a faculty member.'
neuroscience,401,Senior Independent Work,"b'ffiliated neuroscience faculty member. Research lab must be chosen and the project approved by the program and College by the time of registration. Grade is determined by laboratory participation, written report, and oral presentation.'"
neuroscience,402,Senior Independent Work,"b'ffiliated neuroscience faculty member. Research lab must be chosen and the project approved by the program and College by the time of registration. Grade is determined by laboratory participation, written report, and oral presentation.'"
neuroscience,404,Senior Honors Seminar in Psychology and Neuroscience,"b'eir   Senior Independent Work projects, and enhances the honors experience through engagement in honors   community discussions of current research. Also offered as CAS PS 404.'"
neuroscience,445,Cellular and Molecular Neurophysiology,"b'lar understanding of ion channels is extrapolated to higher brain functions such as learning, memory, and sleep. Three hours  lecture, three hours lab. Also offered as CAS BI 445.'"
neuroscience,449,Neuroscience Design Lab,"b'ith computers using Arduino  microprocessors. Guided exercises followed by independent design projects to quantify human sensory  and motor performance, or emulate animal sensory-motor circuits. All levels of programming experience  accepted. Also offered as CAS BI 449.'"
neuroscience,455,Developmental Neurobiology ,"b'anisms that underlie early neural development, differentiation, process outgrowth, and behavior. Three hours lecture, one hour  discussion. Also offered as CAS BI 455.'"
neuroscience,481,Molecular Biology of the Neuron,"b'lecular structure and  function of receptors, synaptic transmission, intracellular signaling, and the molecular biology of sensory  transduction. Three hours lecture, one hour discussion.  Also offered as CAS BI 481.'"
neuroscience,491,Undergraduate Research in Neuroscience,"b'a research  project with a faculty member. A minimum of 12 hours per week in lab or field work, not including  preparation or evaluation time. Research topic must be defined at the time of registration. Course grade is  determined by laboratory performance and written report.'"
neuroscience,492,Undergraduate Research in Neuroscience,"b'a research  project with a faculty member. A minimum of 12 hours per week in lab or field work, not including  preparation or evaluation time. Research topic must be defined at the time of registration. Course grade is  to be determined by laboratory performance and written report.'"
neuroscience,499,Human Functional Neuroanatomy through Clinical Cases,b'ion  and their effects on functional systems through computer simulations and an in-clinic shadowing  experience alongside clinical neurology faculty for direct observation of applied neuroanatomy.'
neuroscience,520,Sensory Neurobiology,"b', focusing on fundamental  principles of neural processing. Topics include basic cellular transduction, neural coding, and links  between neural activity and sensory perception. Also offered as CAS BI  520.'"
neuroscience,521,Animal Models in Behavioral Neuroscience,"b'om used to  model human behavior and neural function. Lectures present background material, and students lead  discussion of primary research articles. Also offered as CAS PS 521.'"
neuroscience,525,Biology of Neurodegenerative Diseases,"b""and relevance  in clinical diagnosis and treatment. Topics include the molecular pathways of Alzheimer's, Parkinson's,  Huntington's, and Creuztfeldt-Jacob Disease, and Amyotrophic Lateral Sclerosis. Also offered as CAS BI  525."""
neuroscience,526,Neural Control of Movement,"b'attention to  current research techniques and applications to neuroprosthetics. Surveys literature that has  shaped our understanding of brain regions including the primary and supplementary motor  cortices, brain stem, basal ganglia, and cerebellum.'"
neuroscience,528,Human Brain Mapping,"b'heir neural mechanisms. Topics  include methods (fMRI, PET, TMS, ERP), memory, perception, recognition, attention, and executive  processes. Also offered as CAS PS 528.'"
neuroscience,529,Neuroplasticity: Enabling the Brain to Heal Itself,"b'rain. Critical examination of ways to promote this plasticity: early childhood experiences, positive  thinking, meditation, exercise, visualization, physical therapy, computerized re-training, and sensory and  motor prostheses. Also offered as CAS PS 529.'"
neuroscience,530,Neural Models of Memory Function,"b'navigation, with a particular emphasis on cellular and circuit models of the hippocampus and related cortical structures. Also offered as CAS PS 530.'"
neuroscience,535,Translational Research in Alzheimer?s Disease,"b'is on the  search for new therapeutic targets, from observations of pathogenic phenotypes in patients to the  development of appropriate animal and cellular models of the disease. Also offered as CAS BI 535.'"
neuroscience,542,Neuroethology,"b'ecology and the properties of the sensory   stimulus environment. Examples include vocal learning in songbirds, sensory-motor integration in bats,   and marine odor plume navigation in lobsters and sharks. Students choose and develop a research topic in   the second half of the course. Three hours lecture; one hour discussion. Also offered as CAS BI 542.'"
neuroscience,544,Developmental Neuropsychology,"b""the plasticity of the  developing brain in response to deprivation or damage and mechanisms underlying specific syndromes  (e.g., aphasia, dyslexia, learning disabilities, hyperactivity, autism, and Tourette's syndrome). Also offered  as CAS PS 544."""
neuroscience,545,Neurobiology of Motivated Behavior,"b'affiliative behaviors, decision making, ingestive behaviors and metabolism, circadian rhythms,  pain perception, and reward in animals, with an emphasis on vertebrates. Lectures are  integrated with student-led discussions of relevant research papers. Also offered as CAS BI  545.'"
neuroscience,554,Neuroendocrinology ,"b'docrine and the nervous systems,  interact to control physiological and behavioral aspects of reproduction, development, growth, biological  rhythms, and homeostasis. Three hours lecture, one hour discussion. Also offered as CAS BI 554.'"
