biology,105,Introductory Biology for Health Sciences,"b'etabolism, and immunology. This course is  appropriate for non-majors and students in the health and paramedical sciences  (Sargent College). Students may not receive credit for CAS BI 105 if CAS BI 108  has already been passed. Three hours lecture, two hours lab. Carries natural  science divisional credit (with lab) in CAS. This course fulfills a single unit  in each of the following BU Hub areas: Scientific Inquiry I, Quantitative  Reasoning I, Research and Information Literacy.'"
biology,106,Human Anatomy,"b'uire anatomy. Not for biology major or   minor credit. Gross structure of the human body; skeletal, muscular, nervous, respiratory, circulatory,   digestive, urinary, and reproductive systems. Three hours lecture, two hours lab (lab requires dissection).   Carries natural science divisional credit (with lab) in CAS.'"
biology,107,Biology 1,"b'ence, and for premedical students. Required for biology majors. No   prerequisite. High school biology is assumed. The evolution and diversity of   life; principles of ecology; behavioral biology. Three hours lecture, three   hours lab including several field studies. Carries natural science  divisional  credit (with lab) in CAS. This course fulfills a single unit in  each of the  following BU Hub areas: Scientific Inquiry I, Quantitative  Reasoning I, Critical Thinking, Research and Information Literacy.'"
biology,108,Biology 2,"b'tudents. Required for biology majors. It is strongly recommended students   complete CAS CH 101 (or equivalent) before this course. High school biology  is  assumed. Cell and molecular biology, Mendelian &amp; molecular genetics,   physiology, and neurobiology. Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in each of the following BU Hub areas: Scientific Inquiry II,   Quantitative Reasoning II, Critical Thinking, Teamwork/Collaboration.'"
biology,114,Human Infectious Diseases: AIDS to Tuberculosis,"b'ory, pathology, and cures. Principles   of immunology. Emphasis on present maladies such as AIDS, herpes, cancer,   mononucleosis, tuberculosis, influenza, and hepatitis. This course is   appropriate for non- majors and students in the health and paramedical   sciences (Sargent College). Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in the following BU Hub area(s): Scientific Inquiry I,   Quantitative Reasoning II, Critical Thinking.'"
biology,116,Biology 2 with Integrated Science Experience 1 Lab,"b'ne  interacts experimentally. Laboratory focuses on projects relating to enzymes and their function. 3 lecture  hours (meets with CAS Bl 108 lecture), 3 hours lab.'"
biology,119,Sociobiology,"b""nts. The evolution of animal and human societies; the adaptive  significance of social organization; altruism; cooperation; courtship and  reproductive behavior; the genetics, development, and epigenetics of social  behavior; human social evolution; evolutionary psychology; religion; impact of  evolutionary theory on social thought. Three hours lecture plus discussion.  Carries natural science divisional credit (without lab) in CAS. This course  fulfills a single unit in each of the following BU Hub areas: Philosophical  Inquiry and Life's Meanings, Scientific Inquiry I, Critical Thinking."""
biology,171,Reading in Biology I,b'in conjunction with a faculty   member. Individual conferences and discussion with the faculty member are required as well as a paper   presentation. Does not carry major or minor credit in biology.'
biology,172,Reading in Biology I,b'in conjunction with a faculty   member. Individual conferences and discussion with the faculty member are required as well as a paper   presentation. Does not carry major or minor credit in biology.'
biology,191,Undergraduate Research in Biology I,b'implement a   research project with a faculty member. Two-credit research does not carry major or minor credit in   biology.'
biology,192,Undergraduate Research in Biology I,b'implement a   research project with a faculty member. Two-credit research does not carry major or minor credit in   biology.'
biology,194,Topics in Biology 1,"b'the  biological sciences.  This course may be repeated for credit if the topic is different. Topic for Fall 2018: Human  Genetics. Explores fundamental concepts of genetics and how current advances in the field are  affecting our society. Emphasis on classical and molecular genetics, advances in genetic  technologies, and social and ethical issues related to genetic testing. This course fulfills a  single unit in the following BU Hub area: Scientific Inquiry I.'"
biology,203,Cell Biology,"b'lecules, flow of genetic   information, membranes and subcellular organelles, and cell regulation. Three hours lecture,   one hour discussion. Students may receive credit for CAS BI 203 or 213, but not both courses.'"
biology,206,Genetics,"b'cs derived from analytical, molecular,   and whole genome cytological evidence in animals, plants, and microorganisms. Three hours   lecture, one hour discussion. Students may receive credit for CAS BI 206 or 216, but not both   courses.'"
biology,210,Human Anatomy,"b'uire anatomy. Not for biology  major or minor credit. Gross structure of the human body; skeletal, muscular, nervous,  respiratory, circulatory, digestive, urinary, and reproductive systems. Three hours lecture, two  hours lab (lab requires dissection). Carries natural science divisional credit (with lab) in CAS.  Cannot be taken for credit in addition to the course with the same title formerly numbered CAS  BI 106.'"
biology,211,Human Physiology,"b'jor or minor credit; Biology   majors/minors should take CAS BI 315. Introduction to principles of systemic mammalian physiology with   special reference to humans. Three hours lecture, three hours lab.'"
biology,213,Intensive Cell Biology,"b'olecular Biology &amp;  Genetics. Alternative to CAS BI 203 emphasizing experimental approaches and in-depth  discussion. Molecular basis of cell biology, including genomics, subcellular organelles, cell  signaling, stem cells, and cancer. Students may receive credit for CAS BI 213 or 203, but not  both courses.'"
biology,216,Intensive Genetics,"b'ass discussion, and  reading research papers. Principles of classical, molecular, and evolutionary genetics derived  from analytical, molecular, and whole genome cytological evidence in animals, plants, and  microorgansims. Three hours lecture, one hour discussion. Students may receive credit for CAS  BI 216 or 206, but not both courses.'"
biology,218,Cell Biology with Integrated Science Experience II Lab,"b'e interacts experimentally. Laboratory focuses on synthesizing compounds and  testing in biological systems. 3 lecture hours, 1 discussion hour, 4 hours lab, 2 hour lab  discussion.'"
biology,225,Behavioral Biology,"b'evolution of behavior. Topics include  gene/environment interaction, hormones and behavior, neuroethology, communication, reproductive  behavior, evolution of cooperation and altruism, cognition and brain evolution. Emphasis on integrative  analysis.'"
biology,230,Behavioral Endocrinology,"b'on, fluid homeostasis and  feeding, biological rhythms including seasonal reproduction, stress, learning and memory, psychiatric  illness, and steroid abuse. Three hours lecture, one hour discussion. Also offered as CAS NE 230.'"
biology,260,Marine Biology,"b'udes behavioral, physiological,  structural, ecological, and evolutionary perspectives. A prerequisite for the Marine Semester.  Three hours lecture, one hour discussion.'"
biology,271,Reading in Biology II,b'in conjunction with a faculty  member. Individual conferences and discussion with the faculty member are required as well as a paper  presentation. Does not carry major or minor credit in biology.'
biology,272,Reading in Biology II,b'in conjunction with a faculty  member. Individual conferences and discussion with the faculty member are required as well as a paper  presentation. Does not carry major or minor credit in biology.'
biology,281,Fundamentals of Biology 1,"b'and function: biological   molecules, flow of genetic information, membranes and subcellular organelles, and cell regulation. Three   hours lecture, one hour discussion, three hours lab.'"
biology,282,Fundamentals of Biology 2,"b'and evolutionary genetics derived from analytical, molecular, and whole genome cytological evidence in animals, plants, and microorganisms. Three hours lecture, one hour discussion.'"
biology,291,Undergraduate Research in Biology II,b'implement a   research project with a faculty member. Two-credit research does not carry major or minor credit in   biology.'
biology,292,Undergraduate Research in Biology II,b'implement a   research project with a faculty member. Two-credit research does not carry major or minor credit in   biology.'
biology,302,Vertebrate Zoology,"b'natural history,  adaptation, and taxonomy. Laboratory emphasis on correlation among structural, physiological,  and evolutionary features of selected vertebrates by both dissection and experimentation. Field  trips. Two hours lecture, six hours lab.'"
biology,303,Evolutionary Ecology,"b'opulation, and community  level. An evolutionary approach is emphasized. Three hours lecture, three hours lab. One  research paper and one daylong field trip required.'"
biology,306,Biology of Global Change,"b'ems. Climate  change, forest decline, eutrophication, acidification, loss of species diversity, and restoration of  ecosystems. Three hours lecture, three hours lab.'"
biology,307,Biogeography,"b'storical, ecological, and analytical perspectives. Environmental and human influences on species distribution, abundance, and diversity are considered, as are changes resulting from past and projected climate change. Also offered as CAS GE 307.'"
biology,309,Evolution,"b'al approaches in evolutionary biology. Topics include adaptation, natural and sexual selection, species and speciation, phylogenetics, comparative analysis, basic population and quantitative genetics, origin of novelty, adaptive radiation, development and evolution.'"
biology,311,General Microbiology,"b'genetics, ecology,  and control. Brief introduction to pathogenicity and host reactions. Three hours lecture, four  hours lab.'"
biology,315,Systems Physiology,"b'of organization (cell, tissue,  organ  system). Preparation for more advanced courses in physiology. Topics include   homeostasis and neural, muscle, respiratory, cardiovascular, renal, endocrine, gastrointestinal,  and  metabolic physiology. Three hours lecture, three hours lab.'"
biology,325,Principles of Neuroscience,"b'chical  organization;  autonomic nervous system; mechanisms of sensory perception; reflexes and  motor function; biorhythms;  and neural mechanisms of feeding, mating, learning, and memory.  Three hours lecture, one hour  discussion. Lecture portion meets with CAS NE 203.'"
biology,371,Reading in Biology III,b'n conjunction with a faculty  member. Individual conferences and discussion with the faculty member are required as well as paper  presentation. Does not carry major or minor credit in biology.'
