QR,QR-I,518,b'Zooarchaeology',"b'Introduction to the study of archaeological animal bones. Provides theoretical   background and methodological skills necessary for interpreting past human-  animal interactions, subsistence, and paleoecology. Laboratory sections focus   on skeletal identification. This course fulfills a single unit in each of the   following BU Hub areas: Social Inquiry II, Quantitative Reasoning I.'"
QR,QR-I,100,b'Cosmic Controversies',"b'The goal of this course is to understand our place in the physical universe by  examining three recent concepts that have revolutionized cosmic awareness. The  observations that led to the proposals of Dark Matter and Dark Energy, the re- classification of Pluto to non-planet status, and the discovery of many planets  orbiting other stars within life-sustaining regions called Habitable Zones  radically change the human perspectives on origins and life. In each case, the  roles of evidence, validation and conclusions are used to enhance students  capabilities and skills needed for our modern age. Carries natural science  divisional credit in CAS. This course fulfills a single unit in each of the  following BU Hub areas: Scientific Inquiry I, Quantitative Reasoning I,  Teamwork/Collaboration.'"
QR,QR-I,101,b'The Solar System',"b'The historical development of astronomy and the motion of the planets. The  formation of the solar system. The sun and its effects on the earth.  Description of the planets and the moons of our solar system including  recent results from the space program. Use of the observatory. This course  fulfills a single unit in the following BU Hub area(s): Scientific Inquiry  I, Quantitative Reasoning I, Critical Thinking.Summer:The historical development of astronomy and the motion of the planets. The    formation of the solar system.  The sun and its effects on the earth.    Description of the planets and the moons of our solar system, including    recent results from the space program.  Use of the observatory. Students  must register for two sections: lecture and   laboratory. Carries natural  science divisional credit (with  lab) in CAS.  This course fulfills a single  unit in the following BU Hub area(s):  Scientific Inquiry I, Quantitative  Reasoning I, Critical Thinking.'"
QR,QR-I,102,b'The Astronomical Universe',"b'The birth and death of stars. Red giants, white dwarfs, black holes. Our galaxy,  the Milky Way, and other galaxies. The Big Bang and other cosmological theories  of our expanding universe. Carries natural science divisional credit (with lab)  in CAS. This course fulfills a single unit in each of the following BU Hub areas:  Scientific Inquiry I, Quantitative Reasoning I, Teamwork/Collaboration.Summer:The birth and death of stars. Red giants, white dwarfs, black holes. Our    galaxy, the Milky Way, and other galaxies. The Big Bang and other    cosmological theories of our expanding universe. Use of the observatory.  Students must register for two  sections: lecture  and laboratory. Carries  natural science divisional   credit (with lab) in CAS. This course fulfills  a single unit in each of the  following BU Hub areas: Scientific Inquiry I,  Quantitative Reasoning I,  Teamwork/Collaboration.'"
QR,QR-I,109,b'Cosmology',"b'The evolution of cosmological thought from prehistory to the present: Greek  astronomy,  Copernicus, Galileo, Newton, and Einstein. Motion, gravity, and the  nature of space-time. The  expanding universe. The early universe and Big Bang.  Carries natural science divisional credit  in CAS. This course fulfills a single  unit in each of the following BU Hub areas: Scientific Inquiry  I, Quantitative  Reasoning I, Critical Thinking.'"
QR,QR-I,101,b'General Chemistry 1',"b'For science majors and minors who require a two-semester general chemistry   course. Topics include: atoms and molecules; molecular connectivity,   infrared spectroscopy, and mass spectrometry; stoichiometry and introduction   to reactions in aqueous solutions; thermochemistry and the first law of   thermodynamics; quantum aspects of light and matter; and bonding in diatomic   and polyatomic molecules. Laboratory exercises include: the size of an atom,   qualitative analysis, thermochemistry, and quantum aspects. This course   fulfills a single unit in each of the following BU Hub areas: Scientific   Inquiry I, Quantitative Reasoning I.Summer:For science majors and minors who require a two-semester general chemistry  course. Topics include atoms and molecules; molecular connectivity, infrared  spectroscopy, and mass spectrometry; stoichiometry and introduction to  reactions in aqueous solutions; thermochemistry and the first law of   thermodynamics; quantum aspects of light and matter; and bonding in diatomic  and polyatomic  molecules. Laboratory exercises include the size of an atom,  qualitative analysis, thermochemistry, and  quantum aspects of light and  matter. Students must register for three sections:  lecture, discussion, and  laboratory. Carries natural science divisional credit (with lab) in CAS.  This course fulfills a single unit in each of the following BU Hub areas:  Scientific Inquiry I, Quantitative Reasoning I.'"
QR,QR-I,102,b'General Chemistry 2',"b'For science majors and minors who require a two-semester general chemistry  course. Topics include the following: properties of gases; solutions and  solubility; equilibrium; acids, bases and buffers; electrochemistry;  spontaneity; free energy and the second law of thermodynamics; and chemical  kinetics. Students must have completed CAS CH 101 prior to enrolling in CAS CH  102. Students must register for the following four (4) course components:  lecture, discussion, pre-lab lecture, and laboratory. Carriers natural science  divisional credit (with lab) in CAS. This course fulfills a single unit in each  of the following BU Hub areas: Scientific Inquiry I, Quantitative Reasoning I.Summer:For science majors and minors who require a two-semester general chemistry  course. Topics include properties of gases; solutions and solubility;  equilibrium; acids, bases, and buffers; electrochemistry; spontaneity, free  energy and the second law of thermodynamics; and chemical kinetics. Students  must have completed CAS CH 101 prior to enrolling in CAS CH 102. Students  must register for three sections: lecture, discussion, and laboratory.  Carries natural science divisional credit (with lab) in CAS. This course  fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Quantitative Reasoning I.'"
QR,QR-I,108,b'Introduction to Applications Programming',"b'Introduction to programming suitable for students not majoring in computer  science. Topics include: application decomposition and abstraction; data  manipulation and programming with databases; graphical user interfaces;  debugging. Assignments include applications in science, commerce, games, the  Web, and social networking. Carries MCS divisional credit in CAS. This course  fulfills a single unit in the following BU Hub area: Quantitative Reasoning I.'"
QR,QR-I,203,b'Empirical Economics 1',b'First semester of a two-semester sequence of empirical techniques used in  economic analysis. Statistical concepts are presented and applied to a variety of  economics problems. Extensive use of the statistical software package STATA will  be made. This course fulfills a single unit in the following BU Hub area:  Quantitative Reasoning I.Summer:First semester of a two-semester sequence of empirical techniques used in economic analysis. Statistical  concepts are presented and applied to a variety of economics problems. Extensive use of the statistical  software package STATA will be made. This course fulfills a single unit in the following BU Hub area:  Quantitative Reasoning I.'
QR,QR-I,303,b'Empirical Economic Analysis 1',b'First semester of a two-semester sequence of empirical techniques used in  economic analysis (EC303/EC304). Statistical techniques are presented and  applied to a variety of economics problems. Extensive use of the statistical  software package STATA. This is a more theoretically advanced version of EC203.  Note that students may not get credit for both EC203 and EC303. This course  fulfills a single unit in the following BU Hub area: Quantitative Reasoning I.'
