QR,QR-II,108,b'Biology 2',"b'For students planning to major in the natural sciences and for premedical   students. Required for biology majors. It is strongly recommended students   complete CAS CH 101 (or equivalent) before this course. High school biology  is  assumed. Cell and molecular biology, Mendelian & molecular genetics,   physiology, and neurobiology. Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in each of the following BU Hub areas: Scientific Inquiry II,   Quantitative Reasoning II, Critical Thinking, Teamwork/Collaboration.Summer:For students planning to major in the natural sciences and for premedical  students. Required for biology majors. It is strongly recommended students  complete CAS CH 101 (or equivalent) before this course. High school biology  is assumed. Cell and molecular biology, Mendelian & molecular genetics,  physiology, and neurobiology. Students must register for two sections:  lecture and laboratory. Carries natural science divisional credit (with lab)  in CAS. This course fulfills a single unit in each of the following BU Hub  areas: Scientific Inquiry II, Quantitative Reasoning II, Critical Thinking,  Teamwork/Collaboration.'"
QR,QR-II,114,b'Human Infectious Diseases: AIDS to Tuberculosis',"b""Not for Biology major or minor credit. A study of the world's major human   diseases, their causes, effects on history, pathology, and cures. Principles   of immunology. Emphasis on present maladies such as AIDS, herpes, cancer,   mononucleosis, tuberculosis, influenza, and hepatitis. This course is   appropriate for non- majors and students in the health and paramedical   sciences (Sargent College). Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in the following BU Hub area(s): Scientific Inquiry I,   Quantitative Reasoning II, Critical Thinking.Summer:A study of the world's major human diseases, their causes, effects on   history, pathology, and cures. Principles of immunology. Emphasis on present   maladies such as AIDS, herpes, cancer, mononucleosis, tuberculosis,   influenza, and hepatitis. This course is appropriate for non-majors and   students in the health and paramedical sciences (Sargent College). Students   must register for two sections: lecture and laboratory. Carries natural   science divisional credit (with lab) in CAS. Not for Biology major or minor   credit. This course fulfills a single unit in the following BU Hub area(s):  Scientific Inquiry I, Quantitative Reasoning II, Critical Thinking."""
QR,QR-II,212,"b'Reality, Science, and the Modern World: Core Natural Science 2'","b'Studies the paradigm-shifting scientific theories of quantum theory and relativity that created a  new world view and forced the 20th century into a new understanding of our relation to reality.  Examines chaos theory and parallels these ideas with current debates and discoveries in  science, such as climate change and the phenomenon of allegedly ""junk science"". Considers  the role of science in the modern world, how we know what we know, and the nature of truth in  a 21st century context.'"
QR,QR-II,110,b'General and Quantitative Analytical Chemistry 2',"b'Second of two-semester sequence for students concentrating in the sciences.  Buiilding from the basis of the first semester, the second semester will  cover acids, bases, equilibria, thermodynamics, kinetics,  electrochemistry,and selected chemical systems as case studies. Correlated  laboratory experiments emphasizing quantitative analysis. Three hours  lecture, one hour discussion, one hour lab lecture, four hours lab. Carries  scientific inquiry II credit (with lab) in CAS. This course fulfills a  single unit in each of the following BU Hub areas: Scientific Inquiry II,  Quantitative Reasoning II, Critical Thinking.'"
QR,QR-II,225,b'Mathematical Methods for Chemistry',"b'Select topics from multivariate calculus, linear algebra, and ordinary  differential equations that are most relevant to physical or biophysical  chemistry. The goal will be to develop mastery of key mathematical concepts  important for the successful study of advanced chemistry. Emphasis will be  placed on problem-solving in the context of physical examples of relevance to  chemistry. Three hours lecture, one hour discussion. This course fulfills a  single unit in the following BU Hub area: Quantitative Reasoning II.'"
QR,QR-II,101,b'Introduction to Computing',"b'The computer is presented as a tool that can assist in solving a broad spectrum  of problems. This course provides a general introduction designed to dispel the  mystery surrounding computers and introduces the fundamental ideas of programs  and algorithms. Carries MCS divisional credit in CAS. This course fulfills a  single unit in each of the following BU Hub areas: Quantitative Reasoning II,  Digital/Multimedia Expression.'"
QR,QR-II,103,b'Introduction to Internet Technologies and Web Programming',"b'Introduction to the basic architecture and protocols underlying the operation of  the Internet with an emphasis on Web design, Web application programming, and  algorithmic thinking. General familiarity with the Internet is assumed. Carries  MCS divisional credit in CAS. This course fulfills a single unit in each of the  following BU Hub areas: Quantitative Reasoning II, Digital/Multimedia Expression.Summer:Introduction to the basic architecture and protocols underlying the operation  of the Internet with an emphasis on Web design, Web application programming,  and algorithmic thinking. General familiarity with the Internet is assumed.  Carries MCS divisional credit in CAS. This course fulfills a single unit in  each of the following BU Hub areas: Quantitative Reasoning II,  Digital/Multimedia Expression.'"
QR,QR-II,111,b'Introduction to Computer Science 1',"b'The first course for computer science majors and anyone seeking a rigorous   introduction. Develops computational problem-solving skills by programming in the    Python language, and exposes students to variety of other topics from computer   science and its applications. Carries MCS divisional credit in CAS. This course   fulfills a single unit in each of the following BU Hub areas: Quantitative Reasoning  II,  Creativity/Innovation, Critical Thinking.Summer:The first course for computer science majors and anyone seeking a rigorous    introduction. Develops computational problem-solving skills by programming in    the Python language and exposes students to a variety of other topics from    computer science and its applications. Carries MCS divisional credit in CAS.   This course fulfills a single unit in each of the following BU Hub areas:   Quantitative Reasoning II, Creativity/Innovation, Critical Thinking.'"
QR,QR-II,112,b'Introduction to Computer Science 2',"b'Covers advanced programming techniques and data structures. Topics include  recursion, algorithm analysis, linked lists, stacks, queues, trees, graphs,  tables, searching, and sorting. Carries MCS divisional credit in CAS. This course  fulfills a single unit in the following BU Hub area: Quantitative Reasoning II, Creativity and Innovation, Critical Thinking.'"
QR,QR-II,131,b'Combinatoric Stuctures',"b'Representation, analysis, techniques, and principles for manipulation of basic  combinatoric structures used in computer science. Rigorous reasoning is  emphasized. This course fulfills a single unit in the following BU Hub area:  Quantitative Reasoning II.'"
