C,OSC,102,b'The Way: from Antiquity to the the Medieval World: Core Humanities 2',"b'How to live: examining Aristotle, Confucius, Laozi, the Bhagavad-gita, Virgil,  and the Gospels, students compare Biblical and Classical, and explore Eastern,  views of ""The Way,"" or the best human life, concluding with Dante\'s Divine  Comedy. A focus on writing and oral / signed communication leads to an  exploration of the nature of communication, while a study of Western and Asian  art at the Museum of Fine Arts brings out the contrast of traditions and  deepens Core\'s overall study of the relation of the individual to culture and  to nature. Carries humanities divisional credit in CAS. This course fulfills a  single unit in each of the following BU Hub areas: First-Year Writing Seminar,  Oral and/or Signed Communication.'"
C,OSC,212,b'Intensive Organic Chemistry 2',"b'Recommended for Chemistry majors. Organic compounds and their reactions;     functional groups, stereochemistry, synthesis, reaction mechanisms, and     laboratory methods including qualitative organic analysis. Industrial     applications and relevance to biological systems. Three hours lecture, one  hour    discussion, one hour prelab lecture, four hours lab. This course  fulfills a    single unit in each of the following BU Hub areas: Scientific  Inquiry II, Oral    and/or Signed Communication, Research and Information  Literacy,  Creativity/Innovation.'"
C,OSC,142,b'Introduction to Poetry',"b'Introduction to the understanding, interpretation, and appreciation of a wide  range of poetry. Focus on poetic form, genre, and style, with explorations of  cultural and aesthetic contexts. Particular emphasis on close, careful reading  and discussion. Topics vary by instructor. This course cannot be taken for  credit in addition to the course with the same number that was previously  titled ""Literary Types: Poetry."" Carries humanities divisional credit in CAS.  This course fulfills a single unit in each of the following BU Hub areas:  Aesthetic Exploration, Oral and/or Signed Communication.'"
C,OSC,317,b'Chinese in Modern Society',"b""Specific topics vary by semester. Topic for Spring 2019: Today's China in Transformation.  Explore a wide range of social issues that contemporary China confronts today through media,  press, movie, literature and art. Students continue developing Chinese communication skills  and cultural awareness. This course fulfills a single unit in each of the  following BU Hub areas:  Global Citizenship and Intercultural Literacy, Oral and/or Signed Communication."""
C,OSC,309,b'French in the World',"b'Advanced study of French through the analysis of images, short stories,  excerpts of novels and films that explore topics pertaining to the  Francophone World. Specific regions vary by semester, but can include  Africa, the Caribbean or North America. This course fulfills a single unit  in each of the following BU Hub areas: Global Citizenship and Intercultural  Literacy, Oral and/or Signed Communication.'"
C,OSC,312,b'Italian for the Professions',"b'Students explore how Italy has become one of the world leaders in the fields  of technology, science, fashion, food production and design. They acquire  knowledge of contemporary issues in Italian society and learn how to  communicate in professional environments. This course fulfills a single unit  in each of the following BU Hub areas: Global Citizenship and Intercultural  Literacy, Writing-intensive Course, Oral and/or Signed Communication.'"
C,OSC,307,b'Spanish Through Literature and the Arts',"b'Not open to students for whom Spanish is a first language. Students may take up to two 300-     level Spanish language courses (LS 306, LS 307, LS 308, LS 310, LS 311) before moving on to     higher levels. Any combination of two 300-level courses may be taken for credit, provided the     two courses have different course numbers; repeating a course with the same number is not     allowed. Advanced study of the Spanish language through the analysis of literature in its     relations to the arts and society. This course fulfills a single unit in each of the following BU     Hub areas: Global Citizenship and Intercultural Literacy, Writing-intensive Course, Oral and/or     Signed Communication. Three sections are offered Spring 2019. Section A1:  La movida  madrilena. The term ""La movida madrilena"" denotes a cultural movement that originated in  Madrid after Franco\'s death. We explore the plurality of artistic voices and perspectives that  contributed to this cultural phenomenon by interpreting its film, music, visual arts, and poetry.  Section B1 & Section D1: Short Stories from the Hispanic World. In this advanced course of  Spanish language, we carefully analyze representative short stories and film from the Hispanic  World to expand students\' linguistic and cultural competencies.Summer:Topic for Summer 2019: Women in the Spanish-speaking world. Prereq: (CAS LS 212) or Spanish SAT subject  test score of 560 or higher, or placement test results. Advanced Spanish course that studies how Hispanic  women\'s social roles and identity have evolved throughout the 20th century, and into the 21st. Issues  discussed include personal and power relations, her social role, and immigration. This course fulfills a  single unit in each of the following BU Hub areas: Global Citizenship and Intercultural Literacy, Writing- intensive Course, Oral and/or Signed Communication.'"
C,OSC,308,b'Spanish Through Film and New Media',"b""Students may take up to two 300- level Spanish language courses (LS 306, LS 307, LS 308, LS    310, LS 311) before moving on to higher levels. Any combination of two 300-level courses may    be taken for credit, provided the two courses have different course numbers; repeating a    course with the same number is not allowed. Advanced study of the Spanish language through    the analysis of films and media of the Spanish- speaking world: cinema, the internet, and social    media.This course fulfills a single unit in each of the  following BU Hub areas: Global Citizenship    and Intercultural Literacy, Writing- intensive Course, Oral and/or Signed Communication. Three    sections are offered Spring 2019. Section A1 & Section A2:  Politics, Passion, and Prayer in  Latin American Film. An advanced language course, aimed at refining students' oral and written  proficiency through the analysis of film, especially the ways in which Latin American directors  represent political crisis, romantic and familial relationships, and spiritual belief. Section B1: La  Road Movie. Examines how films from Hispanic countries portray these quests for change, how  many of these trips lead to cross-cultural (mis)communications, and the universal and culturally  specific nature of certain common themes.Summer:Topic for Summer 2019: The Road Movie.  Prereq: (CAS LS 212) or Spanish SAT subject test score of 560 or higher, or placement test results. Explores how films from Spanish-speaking countries reveal quests for change and lead to cross-cultural (mis)communication around a number of themes. This course fulfills a single unit in each of the  following BU Hub areas: Global Citizenship and Intercultural Literacy, Writing-intensive Course, Oral and/or Signed Communication."""
C,OSC,151,"b'Writing, Research, & Inquiry with Oral and/or Signed Expression'","b'Topic-based seminar in critical reading, research, writing, and oral  communication. Practice in  sustained inquiry, including scholarly research and  communication of findings to different  audiences. Attention to argumentation,  public speaking, prose style, and revision, informed by  reflection and  feedback, including individual conferences. This course fulfills a single unit  in  each of the following BU Hub areas: Writing, Research, and Inquiry, Oral and/or  Signed  Communication, Research and Information Literacy.'"
C,OSC,132,b'Drawing One: Drawing as Visual Language',"b'AR 132 Drawing One is a four-credit studio course designed to equip students with  the formal elements of the language of drawing, and the ability to make  independent critical decisions about their creative work and the works of others.  This course fulfills a single unit in each of the following BU Hub areas:  Aesthetic Exploration, Oral and/or Signed Communication.'"
