IT,CT,395,b'History of Photography',"b'An introduction to the study of photographs. The history of the medium in  Europe and America from its invention in 1839 to the present. After lectures on  photographic theory and methodology, photographs are studied both as art  objects and as historical artifacts. This course fulfills a single unit in each  of the following BU Hub areas: Aesthetic Exploration, Historical Consciousness,  Critical Thinking.'"
IT,CT,102,"b'Human Biology, Behavior, and Evolution'","b'Introduces basic principles of evolutionary biology, human origins, genetics,  reproduction, socio-ecology, and the evolution of primate and human behavior  and adaptions. Laboratory sections include examination of fossil and skeletal  material, and hands-on projects involving human and primate behavior and  biology. Carries natural science divisional credit (with lab) in CAS. This  course fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking.Summer:Introduces basic principles of evolutionary biology, human origins,  genetics,  reproduction, socio-ecology, and the evolution of primate and  human behavior  and adaptions. Laboratory sections include examination of  fossil and skeletal  material, and hands-on projects involving human and  primate behavior and  biology. Carries natural science divisional credit  (with lab) in CAS. This  course fulfills a single unit in each of the  following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical  Thinking.'"
IT,CT,211,b'Humans Among Animals',"b'Examines how humans understand (other) animals and their thought, feeling, and  communication, and ways we humans in varied cultures and societies use animals for  interaction and self-understanding. The approach is interdisciplinary, considering language,  aesthetics, ideology, practice, and regulation.'"
IT,CT,233,b'The Evolutionary Biology of Human Variation',"b'Addresses human biological variation. An introduction to the fundamentals of  comparative biology, evolutionary theory, and genetics and considers how  research in these fields informs some of our most culturally-engaged  identities: race, sex, gender, sexuality, and body type. Carries natural  sciences divisional credit (without lab) in CAS. Also offered as CAS WS 233.  This course fulfills a single unit in each of the following BU Hub areas:  Scientific Inquiry I, Ethical Reasoning, Critical Thinking.'"
IT,CT,263,b'The Behavioral Biology of Women',"b""An exploration of female behavioral biology focusing on evolutionary,  physiological, and biosocial aspects of women's lives from puberty through  pregnancy, birth, lactation, menopause, and aging. Examples are drawn from  traditional and industrialized societies, and data from nonhuman primates are  considered. (Counts for Natural Science credit; as a Biology - Specialization  in Behavioral Biology - elective; and towards the Women's, Gender, & Sexuality  Studies minor.) Carries natural science divisional credit in CAS. This course  fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking.Summer:An exploration of female behavioral biology focusing on evolutionary,    physiological, and biosocial aspects of women's lives from puberty through    pregnancy, birth, lactation, menopause, and aging. Examples are drawn from    traditional and industrialized societies, and data from nonhuman primates  are   considered. (Counts for Natural Science credit; as a Biology -  Specialization  in Behavioral Biology - elective; and towards the Women's,  Gender, & Sexuality  Studies minor.) Carries natural science divisional  credit in CAS. This course  fulfills a single unit in each of the following  BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking."""
IT,CT,337,b'Creation and Evolution',"b'A critical survey of the creation/evolution dispute in historical and  intellectual context. By discussing key texts and issues, participants will  gain understanding of the history of science, its relationship to ethical and  religious ideas, and the polarization of American society. This course fulfills  a single unit in each of the following BU Hub areas: Historical Consciousness,  Scientific Inquiry I, Critical Thinking.'"
IT,CT,410,b'Archaeological Research Design and Materials Analysis',"b'This laboratory-driven course engages students in independent research design  and the hands-on analysis of archaeological materials. The course provides a  foundation in the integration of theory, research design, and analytical  methods through laboratory sessions where students work with archaeological  materials. This course fulfills a single unit in each of the following BU Hub  areas: Social Inquiry II, Critical Thinking, Teamwork/Collaboration.'"
IT,CT,101,b'The Solar System',"b'The historical development of astronomy and the motion of the planets. The  formation of the solar system. The sun and its effects on the earth.  Description of the planets and the moons of our solar system including  recent results from the space program. Use of the observatory. This course  fulfills a single unit in the following BU Hub area(s): Scientific Inquiry  I, Quantitative Reasoning I, Critical Thinking.Summer:The historical development of astronomy and the motion of the planets. The    formation of the solar system.  The sun and its effects on the earth.    Description of the planets and the moons of our solar system, including    recent results from the space program.  Use of the observatory. Students  must register for two sections: lecture and   laboratory. Carries natural  science divisional credit (with  lab) in CAS.  This course fulfills a single  unit in the following BU Hub area(s):  Scientific Inquiry I, Quantitative  Reasoning I, Critical Thinking.'"
IT,CT,109,b'Cosmology',"b'The evolution of cosmological thought from prehistory to the present: Greek  astronomy,  Copernicus, Galileo, Newton, and Einstein. Motion, gravity, and the  nature of space-time. The  expanding universe. The early universe and Big Bang.  Carries natural science divisional credit  in CAS. This course fulfills a single  unit in each of the following BU Hub areas: Scientific Inquiry  I, Quantitative  Reasoning I, Critical Thinking.'"
IT,CT,108,b'Biology 2',"b'For students planning to major in the natural sciences and for premedical   students. Required for biology majors. It is strongly recommended students   complete CAS CH 101 (or equivalent) before this course. High school biology  is  assumed. Cell and molecular biology, Mendelian & molecular genetics,   physiology, and neurobiology. Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in each of the following BU Hub areas: Scientific Inquiry II,   Quantitative Reasoning II, Critical Thinking, Teamwork/Collaboration.Summer:For students planning to major in the natural sciences and for premedical  students. Required for biology majors. It is strongly recommended students  complete CAS CH 101 (or equivalent) before this course. High school biology  is assumed. Cell and molecular biology, Mendelian & molecular genetics,  physiology, and neurobiology. Students must register for two sections:  lecture and laboratory. Carries natural science divisional credit (with lab)  in CAS. This course fulfills a single unit in each of the following BU Hub  areas: Scientific Inquiry II, Quantitative Reasoning II, Critical Thinking,  Teamwork/Collaboration.'"
IT,CT,114,b'Human Infectious Diseases: AIDS to Tuberculosis',"b""Not for Biology major or minor credit. A study of the world's major human   diseases, their causes, effects on history, pathology, and cures. Principles   of immunology. Emphasis on present maladies such as AIDS, herpes, cancer,   mononucleosis, tuberculosis, influenza, and hepatitis. This course is   appropriate for non- majors and students in the health and paramedical   sciences (Sargent College). Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in the following BU Hub area(s): Scientific Inquiry I,   Quantitative Reasoning II, Critical Thinking.Summer:A study of the world's major human diseases, their causes, effects on   history, pathology, and cures. Principles of immunology. Emphasis on present   maladies such as AIDS, herpes, cancer, mononucleosis, tuberculosis,   influenza, and hepatitis. This course is appropriate for non-majors and   students in the health and paramedical sciences (Sargent College). Students   must register for two sections: lecture and laboratory. Carries natural   science divisional credit (with lab) in CAS. Not for Biology major or minor   credit. This course fulfills a single unit in the following BU Hub area(s):  Scientific Inquiry I, Quantitative Reasoning II, Critical Thinking."""
