SSI,SOC-I,101,b'Introduction to Cultural Anthropology',"b'An introduction to the basic concepts, principles, and problems of cultural  anthropology, emphasizing the study of both traditional and complex societies.  Special attention to the organization and meaning of religion, economic life,  kinship and political order; and the problem of cultural variation in the  contemporary world. Carries social science divisional credit in CAS. This  course fulfills a single unit in each of the following BU Hub areas: Social  Inquiry I, Global Citizenship and Intercultural Literacy, Research and  Information Literacy.Summer:An introduction to the basic concepts, principles, and problems of cultural   anthropology, emphasizing the study of both traditional and complex  societies.  Special attention to the organization and meaning of religion,  economic life,  kinship and political order; and the problem of cultural  variation in the  contemporary world. Carries social science divisional  credit in CAS. This  course fulfills a single unit in each of the following  BU Hub areas: Social  Inquiry I, Global Citizenship and Intercultural  Literacy, Research and  Information Literacy.'"
SSI,SOC-I,102,"b'Human Biology, Behavior, and Evolution'","b'Introduces basic principles of evolutionary biology, human origins, genetics,  reproduction, socio-ecology, and the evolution of primate and human behavior  and adaptions. Laboratory sections include examination of fossil and skeletal  material, and hands-on projects involving human and primate behavior and  biology. Carries natural science divisional credit (with lab) in CAS. This  course fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking.Summer:Introduces basic principles of evolutionary biology, human origins,  genetics,  reproduction, socio-ecology, and the evolution of primate and  human behavior  and adaptions. Laboratory sections include examination of  fossil and skeletal  material, and hands-on projects involving human and  primate behavior and  biology. Carries natural science divisional credit  (with lab) in CAS. This  course fulfills a single unit in each of the  following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical  Thinking.'"
SSI,SOC-I,263,b'The Behavioral Biology of Women',"b""An exploration of female behavioral biology focusing on evolutionary,  physiological, and biosocial aspects of women's lives from puberty through  pregnancy, birth, lactation, menopause, and aging. Examples are drawn from  traditional and industrialized societies, and data from nonhuman primates are  considered. (Counts for Natural Science credit; as a Biology - Specialization  in Behavioral Biology - elective; and towards the Women's, Gender, & Sexuality  Studies minor.) Carries natural science divisional credit in CAS. This course  fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking.Summer:An exploration of female behavioral biology focusing on evolutionary,    physiological, and biosocial aspects of women's lives from puberty through    pregnancy, birth, lactation, menopause, and aging. Examples are drawn from    traditional and industrialized societies, and data from nonhuman primates  are   considered. (Counts for Natural Science credit; as a Biology -  Specialization  in Behavioral Biology - elective; and towards the Women's,  Gender, & Sexuality  Studies minor.) Carries natural science divisional  credit in CAS. This course  fulfills a single unit in each of the following  BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking."""
SSI,SOC-I,100,b'Great Discoveries in Archaeology',"b'Illustrated lectures focus on the important discoveries of the discipline of  archaeology. Course covers the whole of human prehistory around the world.  Archaeological methods are described, along with the great ancient sites:  Olduvai, Lascaux, Stonehenge, Egyptian pyramids, Machu Picchu. This course carries humanities divisional credit in CAS. This course  fulfills one unit in each of the following BU Hub areas: Historical  Consciousness, Social Inquiry I.Summer:Illustrated lectures focus on the important discoveries of the discipline of archaeology. Course covers the  whole of human prehistory around the world. Archaeological methods are described, along with the great  ancient sites: Olduvai, Lascaux, Stonehenge, Egyptian pyramids, Machu Picchu. This course carries humanities  divisional credit in CAS. Course fulfills Archaeology Undergraduate area requirement. This course fulfills one unit in each of the following BU Hub areas: Historical  Consciousness, Social  Inquiry I.'"
SSI,SOC-I,150,b'Archaeology of Cities',"b'An introduction to the archaeology of cities and urbanism. The course includes  introductory urban theory, exposure to ancient and early modern cities from  geo-temporal contexts that Archaeology Department faculty specialize in, and  comparison of cities and urbanism organized along central themes. Carries  social science divisional credit in CAS. This course fulfills a single unit in  each of the following BU Hub areas: Historical Consciousness, Social Inquiry I.'"
SSI,SOC-I,205,b'Origins of Civilization',"b'The comparison of origins and institutions of civilizations in the Old and New Worlds, including  the first state-organized societies of Mesopotamia, Egypt, the Indus Valley, China,  Mesoamerica, and Peru. Carries social science divisional credit in CAS. This course fulfills a  single unit in each of the following BU Hub areas: Historical Consciousness and Social Inquiry I.'"
SSI,SOC-I,112,"b'Religion, Community, and the Birth of the Social  Sciences: Core Social Science 1'","b'Examines the religious basis of society alongside various attempts to reform it  (St. Augustine, Luther and Calvin, John Locke), early European attempts to  understand other cultures (Spanish missionaries in Latin America, Jesuits in  China) and concludes with twentieth-century social scientists analyzing  religious experience (William James, Durkheim, Evans-Pritchard). We discuss  what is a just war, whether we have natural rights, and whether tolerance is a  utopian ideal, with a particular focus on the nature of critical thought and  the various modes of argumentation employed in the works studied Carries social  science divisional credit in CAS. This course fulfills a single unit in each of  the following BU Hub areas: Social Inquiry I, Global Citizenship and  Intercultural Literacy, Critical Thinking.'"
SSI,SOC-I,102,b'The World of Rome',"b'An introduction to the world of the ancient Romans, as viewed in their  literature, culture, and art. Discusses their origins, army, family life,  religion, and education, and their legacy in our own time. Carries  humanities divisional credit in CAS. This course fulfills a single unit in  each of the following BU Hub areas: Historical Consciousness, Social Inquiry  I, Critical Thinking.Summer:An introduction to the world of the ancient Romans, as viewed in their  literature,  culture, and art. Discusses their origins, army, family life,  religion, and education,  and their legacy in our own time. Carries  humanities divisional credit in CAS. This  course fulfills a single unit in  each of the following BU Hub areas: Historical  Consciousness, Social Inquiry  I, Critical Thinking.'"
SSI,SOC-I,101,b'Introductory Microeconomic Analysis',"b'The first semester of a standard two-semester sequence for those considering  further work in management or economics. Coverage includes economics of  households, business firms, and markets; consumer behavior and the demand  for commodities; production, costs, and the supply of commodities; price  determination; competition and monopoly; efficiency of resource allocation;  governmental regulation; income distribution; and poverty. This course  fulfills a single unit in the following BU Hub area(s): Social Inquiry I,  Critical Thinking.Summer:The first semester of a standard two-semester sequence for those considering further work in  management or economics. Coverage includes economics of households, business firms, and markets;  consumer behavior and the demand for commodities; production, costs, and the supply of commodities;  price determination; competition and monopoly; efficiency of resource allocation; governmental  regulation; income distribution; and poverty. Carries social science divisional credit in CAS. This  course fulfills a single unit in the following BU Hub area(s): Social Inquiry I, Critical Thinking.'"
SSI,SOC-I,102,b'Introductory Macroeconomic Analysis',"b'The second semester of a standard two-semester sequence for those considering  further work in management or economics. National economic performance; the  problems of recession, unemployment, and inflation; money creation, government  spending, and taxation; economic policies for full employment and price  stability; and international trade and payments. Carries social science  divisional credit in CAS. This course fulfills a single unit in the following  BU Hub area: Social Inquiry I.Summer:The second semester of a standard two-semester sequence for those considering further work in management or economics. National economic performance; the problems of recession, unemployment, and inflation; money creation; government spending and taxation; economic policies for full employment and price stability; and international trade and payments. Carries social science divisional credit in CAS. This course fulfills a single unit in the following BU Hub area: Social Inquiry I.'"
SSI,SOC-I,100,b'Environmental Change and Sustainability',"b""Introduces natural and social science concepts that underlie global    environmental change and  sustainability. Topics include climate change,    biodiversity, energy, water, pollution, deforestation,  agriculture,    population growth. Sustainable development illustrated with ecological    footprint based on  student's lifestyle. Carries social science divisional    credit in CAS.  This course fulfills a single unit in each of the following    BU Hub areas: Social Inquiry I, Ethical Reasoning. Summer:Introduces natural and social science concepts that underlie global environmental change and sustainability. Topics include climate change, biodiversity, energy, water, pollution, deforestation, agriculture, population growth. Sustainable development illustrated with ecological footprint based on student's lifestyle. Carries social science divisional credit in CAS. This course fulfills a single unit in each of the following BU Hub areas: Social Inquiry I, Ethical Reasoning."""
SSI,SOC-I,201,b'World Regional Geography ',"b'Overview of the special combination of environmental, historical, economic, and  organizational qualities of the regions of the Old World, including Western and  Eastern Europe, the former Soviet Union, East and South Asia, the Middle East,  and Africa. Emphasis on current issues of regional and global development.  Carries social science divisional credit in CAS. This course fulfills a single  unit in each of the following BU Hub areas: Historical Consciousness, Social  Inquiry I, Research and Information Literacy.'"
SSI,SOC-I,341,b'Political and Cultural Revolution',"b'Comparative historical analysis of modern and contemporary revolutionary  upheavals and cultural change in Europe, the Americas, East Asia, Africa,  Middle East, and the former Soviet republics. Examines the challenges posed by  modernization, crisis of legitimacy, nationalism, imperial decline, and  globalization. This course cannot be taken for credit in addition to the course  with the same title that was previously numbered CAS HI 215. This course  fulfills a single unit in each of the following BU Hub areas: Historical  Consciousness, Social Inquiry I, Critical Thinking.'"
SSI,SOC-I,242,b'Globalization and World Poverty',"b'(Meets with CAS SO 242.) Globalization and world poverty; how and why over 80%  of the world remains poor and inequality increases despite economic  modernization and democratization. Addresses urbanization, immigration,  religion, politics, development politics, foreign aid, women, drugs,  environment, food security. Special attention to Latin American, African, and  Asian experiences. Carries social science divisional credit in CAS. This course  fulfills a single unit in each of the following BU Hub areas: Social Inquiry I,  Ethical Reasoning.'"
