SSI,SCI-II,330,b'From Conception to Death: The Evolution of Human Life History',"b'Why do we grow? Why do we die? How do patterns in the lifespan inform our  understanding of human evolution? This course answers these questions and more by  examining human life history from an evolutionary perspective. This course  fulfills a single unit in each of the following BU Hub areas: Scientific Inquiry  II, Research and Information Literacy.'"
SSI,SCI-II,108,b'Biology 2',"b'For students planning to major in the natural sciences and for premedical   students. Required for biology majors. It is strongly recommended students   complete CAS CH 101 (or equivalent) before this course. High school biology  is  assumed. Cell and molecular biology, Mendelian & molecular genetics,   physiology, and neurobiology. Three hours lecture, three hours lab. Carries   natural science divisional credit (with lab) in CAS. This course fulfills a   single unit in each of the following BU Hub areas: Scientific Inquiry II,   Quantitative Reasoning II, Critical Thinking, Teamwork/Collaboration.Summer:For students planning to major in the natural sciences and for premedical  students. Required for biology majors. It is strongly recommended students  complete CAS CH 101 (or equivalent) before this course. High school biology  is assumed. Cell and molecular biology, Mendelian & molecular genetics,  physiology, and neurobiology. Students must register for two sections:  lecture and laboratory. Carries natural science divisional credit (with lab)  in CAS. This course fulfills a single unit in each of the following BU Hub  areas: Scientific Inquiry II, Quantitative Reasoning II, Critical Thinking,  Teamwork/Collaboration.'"
SSI,SCI-II,212,"b'Reality, Science, and the Modern World: Core Natural Science 2'","b'Studies the paradigm-shifting scientific theories of quantum theory and relativity that created a  new world view and forced the 20th century into a new understanding of our relation to reality.  Examines chaos theory and parallels these ideas with current debates and discoveries in  science, such as climate change and the phenomenon of allegedly ""junk science"". Considers  the role of science in the modern world, how we know what we know, and the nature of truth in  a 21st century context.'"
SSI,SCI-II,110,b'General and Quantitative Analytical Chemistry 2',"b'Second of two-semester sequence for students concentrating in the sciences.  Buiilding from the basis of the first semester, the second semester will  cover acids, bases, equilibria, thermodynamics, kinetics,  electrochemistry,and selected chemical systems as case studies. Correlated  laboratory experiments emphasizing quantitative analysis. Three hours  lecture, one hour discussion, one hour lab lecture, four hours lab. Carries  scientific inquiry II credit (with lab) in CAS. This course fulfills a  single unit in each of the following BU Hub areas: Scientific Inquiry II,  Quantitative Reasoning II, Critical Thinking.'"
SSI,SCI-II,112,b'Intensive General and Quantitative Analytical Chemistry 2',"b'Second semester of intensive two-semester sequence for well-prepared  students   concentrating in chemistry or other sciences. Priority given to  chemistry  concentrators. Brief  review of stoichiometry, gas laws;  extensive consideration  of equilibrium, thermodynamics,  atomic and  molecular structure, kinetics;  application of principles to selected  elements and  compounds. Correlated  laboratory experiments emphasizing  applications of quantitative  analysis. Three  hours lecture, one hour  discussion, one hour lab lecture, four hours lab.  Carries  natural science  divisional credit (with lab) in CAS. This course  fulfills a single unit in  each of the  following BU Hub areas: Scientific  Inquiry II, Writing,  Research and Inquiry, Research and  Information Literacy, Critical Thinking.'"
SSI,SCI-II,182,b'Intensive General and Quantitative Analytical Chemistry 2',"b'Second semester of intensive two-semester sequence for well-prepared  students concentrating in chemistry or other sciences. Priority given to  chemistry concentrators. Brief review of stoichiometry, gas laws; extensive  consideration of equilibrium, thermodynamics, atomic and molecular  structure, kinetics; application of principles to selected elements and  compounds. Correlated laboratory experiments emphasizing applications of  quantitative analysis. Three hours lecture, one hour discussion, one hour  lab lecture, four hours lab. Carries natural science divisional credit (with  lab) in CAS. This course fulfills a single unit in each of the following BU  Hub areas: Scientific Inquiry II, Writing: Research & Inquiry, Research and  Information Literacy.'"
SSI,SCI-II,212,b'Intensive Organic Chemistry 2',"b'Recommended for Chemistry majors. Organic compounds and their reactions;     functional groups, stereochemistry, synthesis, reaction mechanisms, and     laboratory methods including qualitative organic analysis. Industrial     applications and relevance to biological systems. Three hours lecture, one  hour    discussion, one hour prelab lecture, four hours lab. This course  fulfills a    single unit in each of the following BU Hub areas: Scientific  Inquiry II, Oral    and/or Signed Communication, Research and Information  Literacy,  Creativity/Innovation.'"
SSI,SCI-II,300,"b""Earth's Rocky Materials""","b'Utilizing an Earth Systems approach, this course begins with the mineral phases  of the core and mantle. Crustal mineralogy and petrology follow, examining how  minerals and the rocks that contain them are produced by magmatic, metamorphic,  hypothermal, and surface processes. Weekly two-hour labs and a required field  trip. This course fulfills a single unit in each of the following BU Hub areas:  Scientific Inquiry II, Quantitative Reasoning I.'"
SSI,SCI-II,394,b'Environmental History of Africa',"b'Focus on the African environment and ecological systems over the past 150   years. Topics include climate change, hydrography, agriculture,   deforestation, soil erosion, disease, conservation, famine, and the role of   colonialism and government policy in environmental change. This course   fulfills a single unit in each of the following BU Hub areas: Scientific   Inquiry I, Global Citizenship and Intercultural Literacy, Research and   Information Literacy.'"
SSI,SCI-II,351,b'Environmental History of Africa',"b'Focus on the African environment and ecological systems over the past 150   years. Topics include climate change, hydrography, agriculture,  deforestation,  soil erosion, disease, conservation, famine, and the role of  colonialism and  government policy in environmental change. This course  fulfills a single unit  in each of the following BU Hub areas: Scientific  Inquiry II, Global Citizenship  and Intercultural Literacy, Research and  Information Literacy.'"
SSI,SCI-II,102,b'Introduction to Cellular and Molecular Biology',"b'A cellular and molecular approach to nervous system function. Includes   molecular and genetic basis of neurons; structure and function of ion channels,   synapses, and glia; mechanisms of signal transduction; neuroendocrinology; and   sensory systems and transduction. Project labs focused on anatomy and   physiology of neurons. This course fulfills a single Hub unit in each of the   following BU Hub areas: Scientific Inquiry II, Ethical Reasoning, Writing- Intensive Course, Teamwork/Collaboration.'"
