psychology,101,General Psychology,"b'ning learning, memory, perception, development, personality, social and  abnormal psychology. Three hours large lecture and one hour discussion section  or three hours of small lecture class with no discussion sections. Students are  required to participate as subjects in psychology studies. 4 cr. either sem.  Carries social science divisional credit in CAS. This course fulfills a single  unit in each of the following BU Hub areas: Social Inquiry I, Critical  Thinking.'"
psychology,211,Introduction to Experimental Design,"b'stics for psychology. Topics include statistical inference, significance,  t-tests, ANOVAs, correlation, regression, and statistical software analysis.  This is a hybrid class - class time is reserved for hands on activities. This  course fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry II, Quantitative Reasoning I.'"
psychology,212,Introduction to MATLAB Programming for Research in Psychological & Brain   Sciences,"b'ps of neuroscience  research (experiment control; random samples; data analysis; brain process  simulation) promote ""constructive"" understanding of the quantitative reasoning  behind decisions based on descriptive and inferential statistics (e.g.,  confidence intervals, linear regression models, model-specific anovas).  Explains numerical integration programs in two settings: probability  distributions, and simulations of neural dynamics. Also listed as CAS NE 212  This course fulfills a single unit in each of the following BU Hub areas:  Quantitative Reasoning I, Critical Thinking.'"
psychology,222,Perception,"b'explore vision,  hearing, touch, smell, and taste and find out how the brain constructs our  perceptual experience from light, sound, pressure, and chemicals in the world.  This course fulfills a single unit in the following BU Hub area(s): Scientific  Inquiry I, Critical Thinking.'"
psychology,231,Physiological Psychology,"b'Basic neuroanatomy, cellular basis of neurotransmission and physiological  aspects of sensation. Mechanisms of simple and complex cognitive neural  function and the biological underpinnings of major psychiatric disorders.  Carries social science divisional credit in CAS. This course fulfills a single  unit in each of the following BU Hub areas: Scientific Inquiry I, Social  Inquiry I, Critical Thinking.'"
psychology,234,Psychology of Learning,"b'te  behaviors with their consequences? How is memory applicable to learning? What are  the different memory processes and systems responsible for learning? The aim of this  course is to review the major traditional and current theories of learning and  memory. Students will begin with an understanding of simple learning, including  theories and basic principles of classical and operant conditioning. Students will  then be introduced to the memory system, the three stages of memory, implicit and  explicit memory processes. Carries social science divisional credit in CAS. This  course fulfills a single unit in each of the following BU Hub areas: Scientific  Inquiry I, Social Inquiry I, Critical Thinking.'"
psychology,241,Developmental Psychology,"b'ial  development of infants and children. Role of early experiences and biological  factors in later formation of personality, intellectual and motivational  behaviors; theories include Erikson, Piaget, and Freud. Carries social science  divisional credit in CAS. This course fulfills a single unit in each of the  following BU Hub areas: Social Inquiry I, Critical Thinking.'"
psychology,251,Psychology of Personality: Theories and Application,"b'ical concerns are emphasized. Classic theories of personality (e.g., psychoanalytic, behavioral, humanistic, cognitive, and social roles) are explored and evaluated through lectures, readings, and case materials. A consideration of trait-based approaches and personality disorder with regards to DSM 5 criteria is also included. Carries social science divisional credit in CAS. This course fulfills a single unit in each of the following BU Hub areas: Historical Consciousness, Social Inquiry I, Critical Thinking.'"
psychology,261,Social Psychology,"b'individuals are influenced and determined by characteristics of the  situation. Topics: attraction, attitudes, prejudice, social roles, aggression,  person perception, and groups. Readings cover theories, experimental  research, and application. Carries social science divisional credit in CAS.'"
psychology,322,Experimental Psychology: Physiological,b'olved in  behavior. Experiments are performed on rodents and resulting data are analyzed. Research reports  required.'
psychology,324,Experimental Psychology: Developmental,"b'practical experience with observational, assessment, and experimental techniques, and review   of statistical concepts. Focus varies. Independent research and paper required.'"
psychology,325,Experimental Psychology: Personality,b'stigations of selected aspects of personality. Demonstration of experimental procedures;  student participation in laboratory and field studies.'
psychology,326,Experimental Psychology: Social,"b'evaluating  social-psychological research. Students conduct  research on such topics as attraction,  impressions and stereotypes, helping, aggression, conflict, etc. Variety of research techniques   examined.'"
psychology,327,Experimental Psychology: Perception,"b'Students learn to   think critically about the relation between theory and experiment, conduct perception experiments, and   write experimental reports. Also offered as CAS NE 327.'"
psychology,328,Experimental Psychology: Memory & Cognition,b'study of memory and cognition. Methods are illustrated in the laboratory where students perform  experiments using themselves as subjects and analyze and model their data using computers. Also offered  as CAS NE 328.'
psychology,332,Behavioral Medicine,"b'ed health professions as they are integrated in the practice of traditional medicine. Examples of interventional strategies, treatments, and procedures, including biofeedback and hypnosis.'"
psychology,333,Drugs and Behavior,"b'roscience approach to behavior.  Several classes of drugs discussed, including abused and addictive substances and psychoactive and therapeutic agents. Also offered as CAS NE 333.'"
psychology,336,Introduction to Cognitive Psychology,"b'hology. Emphasis placed on understanding how we perceive, attend, and remember information. Related topics include language, problem solving, and intelligence.'"
psychology,337,Memory Systems of the Brain,b'of memory. Includes  experimental studies of amnesia in humans and experimental models of amnesia in animals. Focus on  evidence for multiple forms of memory and distinct brain systems that mediate them. Also offered as CAS  NE 337.'
psychology,338,Neuropsychology,"b'n neuropsychology, including memory, language, spatial function, attention, emotion, and abstract thought. Emphasis is on the relation between brain disorders (resulting from head injury, stroke, degenerative disease, etc.) and abnormal behavior. Also offered as CAS NE 338.'"
